index,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword,created_day,sentiment,sentiment_Hany,sentiment_Jess,sentiment_Messy
302,Sat Dec 31 09:56:11 +0000 2022,0,Informasi dari @Transsemarang lur. Monggo disimak.,1609126259933728768,in,Jl. Pemuda No.148,0,0,0,ppidkotasmg,Transsemarang,Sat,Neutral,1,1,1
303,Sat Dec 31 03:18:11 +0000 2022,1,Informasi terbaru dari @Transsemarang Tetap waspada ya!,1609026099996135427,in,Jl. Pemuda No.148,0,1,0,ppidkotasmg,Transsemarang,Sat,Neutral,1,1,1
304,Fri Dec 30 13:14:59 +0000 2022,2,Jajal BRT koridor 4 @transsemarang (Cangkiran - BSB - Tawang) https://t.co/BmJZWN4KLb,1608813903311699970,in,"Tambora, Indonesia",0,1,0,jalur5_,Transsemarang,Fri,Neutral,1,1,1
305,Fri Dec 30 10:08:05 +0000 2022,0,Informasi dari @Transsemarang terkait waktu layanan Trans Semarang pada Sabtu 31 Desember 2022.,1608766869594583042,in,Jl. Pemuda No.148,0,0,0,ppidkotasmg,Transsemarang,Fri,Neutral,1,1,1
306,Thu Dec 29 07:23:46 +0000 2022,1,Naik feedernya @Transsemarang emang bisa diandalkan. Murah nyaman menjangkau perumahan dan mengurangi kemacetan. https://t.co/iBckyrTm27,1608363129414746112,in,Di hatimu,0,1,1,ikromzzzzzt,Transsemarang,Thu,Positive,2,2,2
307,Wed Dec 28 01:18:48 +0000 2022,0,Min info rute dari genuk ke arah tentrem mall dong @Transsemarang,1607908893648367617,in,,0,1,0,khoiriyya_,Transsemarang,Wed,Neutral,1,1,1
308,Tue Dec 27 10:29:37 +0000 2022,0,ini gimana sih @Transsemarang udah nunggu lama-lama di Halte masa nyelonong gituh aja ga berhenti. padahal BRT-nya ga penuh lho tadi. BRT dari undip-unnes. mana ini udah sore. mau nunggu lagi juga masih lamaa bangeet BIS VI 010 nih. https://t.co/DFZHycerT1,1607685122492633089,in,"Semarang, Jawa Tengah",0,1,0,kicauanuri,Transsemarang,Tue,Negative,0,0,0
309,Tue Dec 27 02:40:07 +0000 2022,0,Halo Min @Transsemarang mau tanya dong. Rute dari halte BI Pleburan kalo mau ke Perpusda Jateng gimana yaa? Matursuwun,1607566970169491456,in,,0,1,0,pastelblurp,Transsemarang,Tue,Neutral,1,1,1
310,Mon Dec 26 09:34:05 +0000 2022,0,halo admin @Transsemarang brt dari polines ke jl ra kartini/pandanaran besok ada ga ya? rutenya gimana yaa? terima kasih,1607308760246288385,in,she/her,0,1,0,macaronzn,Transsemarang,Mon,Neutral,1,1,1
311,Mon Dec 26 06:24:26 +0000 2022,0,Hallo min @Transsemarang kalau mau ke Johar dari penggaron transit halte mana ya?,1607261034661949440,in,"✈ Jakarta, Indonesia",0,3,0,chitattooess,Transsemarang,Mon,Neutral,1,1,1
312,Sat Dec 24 11:43:56 +0000 2022,0,halo min @Transsemarang mau tanya dong kalo dari halte kini jaya mau ke paragon naik arah mana yaa makasii,1606616660701769728,in,,0,1,0,hearttoruto,Transsemarang,Sat,Neutral,1,1,1
313,Fri Dec 23 03:41:08 +0000 2022,0,Pagi Min @Transsemarang ijin bertanya kalau mau naik BRT dari Jl. Setiabudi halte samping hotel Plaza atau halte seberangnya yang dekat EIGER Adventure Store tujuannya mau ke arah Wisata Ngrembel Asri. Apakah ada rutenya? Terimakasih,1606132772296282112,in,Semarang,0,1,0,SenoJodi,Transsemarang,Fri,Neutral,1,1,1
314,Thu Dec 22 13:54:00 +0000 2022,31,LAYANAN MALAM TRANS SEMARANG PELABUHAN - SIMPANG LIMA Halo guys! Ga kerasa nih udah saatnya liburan Natal 2022 dan Tahun Baru 2023! Mau jalan-jalan di Semarang saat malam hari? Tenang aja sekarang @transsemarang ada layanan malam baru nih! https://t.co/2UASfWMCAo,1605924620233736196,in,"Kota Semarang, Kab. Banyumas",2,4,4,TransportforSMG,Transsemarang,Thu,Positive,2,2,1
315,Thu Dec 22 11:06:09 +0000 2022,9,Titik pemberhentian bus layanan malam @Transsemarang koridor Pelabuhan menuju ke Simpang Lima dan sebaliknya (rute T). Detil di gambar Boleh dishare ya. Dan kalau ada kesempatan coba saja! Layanan ini selesai pada 1 Januari besok creator : me. Made for @TransportforSMG https://t.co/iRmJ3YHjJe,1605882378727346176,in,Semarang City - ID,0,1,0,FarhanSyafiqF,Transsemarang,Thu,Neutral,1,1,1
316,Wed Dec 21 05:29:10 +0000 2022,0,Min @Transsemarang mau nanya kalau dari Mall Ciputra ke SMK Muhammadiyah Indraprasta turun halte mana? Dan Sebaliknya juga sama,1605435185880866816,in,"Indonesian | IDN, NED, NOR",0,1,0,hidayatev,Transsemarang,Wed,Neutral,1,1,1
317,Sun Dec 18 12:39:40 +0000 2022,0,Info rute BRT dari Unnes dan Mangkang menuju Java Mall dong Min Trans @Transsemarang,1604456361093640192,in,Semarang,0,1,0,auliyaans,Transsemarang,Sun,Neutral,1,1,1
318,Sun Dec 18 08:41:57 +0000 2022,0,min kalo dr halte polines ke unimus apakah bisa?? thank u @Transsemarang,1604396538473508864,in,,0,1,0,egktauwT___T,Transsemarang,Sun,Neutral,1,1,1
319,Sat Dec 17 13:11:05 +0000 2022,0,Beruntung banget tadi dapat armada BRT yang masih kinyis-kinyis arah ke terminal sisemut. Kursinya empuk ada space khusus buat penyandang disabilitas di bagian belakang trus ac-nya super super dingin. Sukaaa @Transsemarang https://t.co/skzN1kNYAc,1604101880577110016,in,"Semarang, Jawa Tengah",0,1,0,ulibukantape,Transsemarang,Sat,Positive,2,2,2
320,Thu Dec 15 17:18:21 +0000 2022,10,Mantap sih ini pengumumannya dari @TransportforSMG @Transsemarang https://t.co/250f8mz1n4,1603439330273693696,in,,1,2,3,kangahdi,Transsemarang,Thu,Positive,2,2,2
321,Thu Dec 15 00:08:04 +0000 2022,1,Hari ini dikecewakan sma layanan publik @Transsemarang bus layanan dar rsud krmt wongsonegoro bener datangnya lambat banget udh nunggu 1 jam lebih tapi ga ada kepastian. Tolong utk jam layanan publik bisa lebih tepat waktu,1603180052329349120,in,,0,1,0,amor2296,Transsemarang,Thu,Negative,0,0,0
322,Tue Dec 13 00:45:04 +0000 2022,0,Min @Transsemarang kalau dari mijen mau ke terminal mangkang transitnya dimana? mosok harus ke balaikota dulu?,1602464587978186752,in,indonesia,0,1,0,HerySutiono,Transsemarang,Tue,Neutral,1,1,1
323,Sun Dec 11 15:54:45 +0000 2022,0,min @Transsemarang kalo dari halte ngesrep mau ke tentrem rutenya gimana ya?,1601968741868523521,in,,0,1,0,Gypsophilaapink,Transsemarang,Sun,Neutral,1,1,1
324,Sun Dec 11 08:56:36 +0000 2022,0,plus minus nya kalo BRT semarang banyak.. masih byk bgt yg perlu dibenahi bener ga min? @Transsemarang,1601863508026458112,in,"Semarang, Jawa Tengah",0,1,0,selleyishere,Transsemarang,Sun,Negative,1,0,0
325,Sun Dec 11 05:00:01 +0000 2022,0,Halo! @hendrarprihadi @Transsemarang Bus ini sepertinya sudah lama saat jalan pun jadi seperti bergetar dan panas mesin dr bawah sudah terasa. Mungkin bisa diperbaiki/di ganti supaya lebih baik &amp; nyaman #laporhendi #terusberbenah https://t.co/VL2UnV0Mfb,1601803972943048705,in,,0,2,0,l1sbethhh,Transsemarang,Sun,Neutral,0,0,0
326,Sat Dec 10 08:56:40 +0000 2022,4,Gerakan Nasional Kembali ke Angkutan Umum dari @kemenhub151 @hubdat151 @teman_bus untuk Kota Semarang @Dishubkotasmg @perhubunganjtg @Transsemarang @brttransjateng @TransportforSMG bagi peta tadi https://t.co/YPi74ZgRyQ,1601501138058375168,in,Semarang City - ID,0,1,7,FarhanSyafiqF,Transsemarang,Sat,Neutral,1,1,1
327,Fri Dec 09 23:42:26 +0000 2022,0,Min mau tanya rute dari ngesrep ke museum kota lama gimana ya? @Transsemarang,1601361658961485824,in,,0,1,0,putrisjz,Transsemarang,Fri,Neutral,1,1,1
328,Fri Dec 09 12:52:41 +0000 2022,0,Min dari USM ke poncol gimanaa @Transsemarang,1601198147430019077,in,,0,1,0,yugeemine,Transsemarang,Fri,Neutral,1,1,1
329,Wed Dec 07 03:16:21 +0000 2022,0,halo min @Transsemarang mau nanya kalo dari unimus ke salatiga bisa ngga ya?,1600328330196066307,in,,0,2,0,tolaabika,Transsemarang,Wed,Neutral,1,1,1
330,Mon Dec 05 01:33:00 +0000 2022,1,Min @Transsemarang mo nanya kalo dari halte BNI Unnes ke halte Rusunawa Putri Unnes itu gimana yaa? Tengkyuu,1599577547561644032,in,Semarang,0,1,1,hanifunnn,Transsemarang,Mon,Neutral,1,1,1
331,Mon Dec 05 01:15:18 +0000 2022,1,Pssst Min ini bis III08 @Transsemarang mbak kondekturnya marah marah nih. Penumpang arah Pelabuhan naik karena tulisan di depan bis masih Pelabuhan. Trs pas penumpang itu memastikan malah mbaknya bentak bentak dan ngegas Elizabeth Pak Elizabeth,1599573092711682048,in,Semarang,0,3,0,auliyaans,Transsemarang,Mon,Negative,0,0,0
332,Sat Dec 03 15:39:19 +0000 2022,12,Malam ini Transport for Semarang beserta Smartnavi telah melakukan pemasangan serta perbaikan sistem LED dan GPS Announcer pada bus @Transsemarang koridor 3 dan 4. Semoga langkah ini dapat mewujudkan transportasi publik di Kota Semarang yang lebih inklusif. https://t.co/q2cDnAbXiI,1599065751637590018,in,"Kota Semarang, Kab. Banyumas",0,1,4,TransportforSMG,Transsemarang,Sat,Positive,2,2,2
333,Fri Dec 02 06:26:25 +0000 2022,0,halo admin @Transsemarang rute brt dari undip tembalang ke java mall gimana yaa? hari sabtu bisa pakai ktm ga?,1598564223222976512,in,she/her,0,1,0,macaronzn,Transsemarang,Fri,Neutral,1,1,1
334,Wed Nov 30 12:57:38 +0000 2022,0,Hayoo tanggung jawab @Transsemarang,1597937901782069250,in,,0,0,0,Hoshiides,Transsemarang,Wed,Neutral,0,0,0
335,Wed Nov 30 03:46:50 +0000 2022,0,Min boleh bls dm? @Transsemarang,1597799288679325698,in,Indonesia,0,1,0,nikenpratw,Transsemarang,Wed,Neutral,1,1,1
336,Thu Nov 24 12:11:11 +0000 2022,2,Di tempat bekas halte polines lama ada besi sama pasir pertanda mau dibangun halte yg lebih proper?? @Transsemarang https://t.co/AWJgeQTvnN,1595751885457461248,in,,0,1,0,Hoshiides,Transsemarang,Thu,Neutral,1,0,1
337,Thu Nov 24 11:10:36 +0000 2022,0,Pernah dengar petugas @Transsemarang Koridor 1 mengucapkan halte Milo padahal di sistem ditulis MULO/SMPN2 ? Tenang sistemnya tidak typo petugas pun sebenarnya ndak salah. Nama asli dari daerah tersebut adalah M.U.L.O nama lama dari SMP N 2 Semarang,1595736639435067392,in,Semarang City - ID,0,1,0,FarhanSyafiqF,Transsemarang,Thu,Neutral,1,1,0
338,Thu Nov 24 07:41:04 +0000 2022,0,Min jam 7 malam apa masih ada brt dari poncol ke ngaliyan ya? @Transsemarang,1595683909022294016,in,,0,1,0,beononjjang,Transsemarang,Thu,Neutral,1,1,1
339,Tue Nov 22 10:14:11 +0000 2022,1,BRT koridor 7 Dear admin @Transsemarang BRR koridor 7 mau pagi ataupun sore pasti sampai halte-nya lama dan sudah penuh. Apa tidak ada rencana tambah armada atau ganti ukuran seperti koridor 1 misalkan? #lelahmenunggu,1594997666009653249,in,"Semarang, Jawa Tengah",0,1,0,edwinmhartono,Transsemarang,Tue,Neutral,0,0,0
340,Sun Nov 20 11:17:54 +0000 2022,0,Kalo @Transsemarang ada bus 24 jam w bakalan naik bus ke mana2,1594288922812887041,in,,0,1,0,sil_vient,Transsemarang,Sun,Neutral,1,1,1
341,Fri Nov 18 11:15:54 +0000 2022,0,Dari arah meteseh ke Lawang Sewu pake BRT gimana?? @Transsemarang,1593563645002547200,in,,0,1,0,choloaegi,Transsemarang,Fri,Neutral,1,1,1
342,Wed Nov 16 09:59:53 +0000 2022,0,permisi kalau dari udinus ke banyumanik ke koridor yang mana ya? @Transsemarang,1592819740145504256,in,,0,1,0,masyarakatskz,Transsemarang,Wed,Neutral,1,1,1
343,Mon Nov 14 13:57:47 +0000 2022,1,malem kak mau tanya rute brt stasiun poncol-undip gimana ya? dan jam operasional brt itu sampe jam berapa? terima kasih @Transsemarang,1592154832835837953,in,,0,1,0,feelgloomy_,Transsemarang,Mon,Negative,1,1,1
344,Mon Nov 14 05:44:57 +0000 2022,0,Halo Min @Transsemarang BRT koridor 1 keberangkatan pertama dari Terminal Mangkang jam brp ya?,1592030806285103104,in,Semarang,0,1,0,auliyaans,Transsemarang,Mon,Neutral,1,1,1
345,Sat Nov 12 15:47:58 +0000 2022,0,walopun semarang panasnya spt padang mahsyar tp aku ttep cinta karna ada brt ️ thxu @Transsemarang,1591457785148866561,in,,0,0,0,deliar__,Transsemarang,Sat,Positive,2,2,2
346,Fri Nov 11 00:56:28 +0000 2022,0,Pagi mint @Transsemarang mau nanya nih. Kalau dari Mangkang ke Hotel Noormans Jl. Teuku Umar Jatingaleh naik koridor mana aja dan turun di mana aja? Makasih min,1590871043140653056,in,"Cilacap, Jawa Tengah",0,2,0,khafidz_02,Transsemarang,Fri,Neutral,1,1,1
347,Fri Nov 11 00:16:55 +0000 2022,0,Selamat pagi min @Transsemarang mau nanya rute brt dari terminal sisemut ke halte depan bunderan Undip itu gimana ya kalau ga transit dulu ke Elisabeth? Oper dari halte mana ya min? Soalnya kejauhan kalau harus transit :(,1590861089214173185,in,college.,0,2,0,cntroll,Transsemarang,Fri,Neutral,1,1,1
348,Thu Nov 10 01:55:57 +0000 2022,0,BRT di Semarang arah meteseh di alihkan dimana? @Transsemarang,1590523627019317249,in,,0,1,0,choloaegi,Transsemarang,Thu,Neutral,1,1,1
349,Thu Nov 10 00:48:20 +0000 2022,22,Pagi! Mimin mau informasiin nih kalau mulai hari ini bus-bus @Transsemarang koridor 1 (Penggaron-Mangkang) sudah dipasang sistem informasi audio/visual terbaru lho! Penasaran? Yuk ah cobain! https://t.co/DYoV1o9fDb,1590506607871676418,in,"Kota Semarang, Kab. Banyumas",5,10,6,TransportforSMG,Transsemarang,Thu,Neutral,2,2,1
350,Wed Nov 09 13:37:05 +0000 2022,0,Admin @Transsemarang kalo dari halte Jatibarang BSB ke Terminal Sukun naik rute apa min?,1590337684652056577,in,,0,1,0,Myarsai,Transsemarang,Wed,Neutral,1,1,1
351,Wed Nov 09 08:11:26 +0000 2022,0,tudey naik BRT lagi dan nemuin masalah yang sama. entah ini bus sama yg kek gw naikin kemarin apa gmn yg jelas kek sedih bgt sih ngelihat hal ini terus terusan terjadi. yuk benahin kota bareng bareng yuk pak/bu @PemkotSmg @mbakITASMG @hevearita @Transsemarang https://t.co/QtHomHV8aA,1590255730795622400,in,"Semarang, Jawa Tengah",0,2,0,dariwongkoko,Transsemarang,Wed,Negative,0,0,0
352,Mon Nov 07 14:57:41 +0000 2022,0,Halo min izin tanya dong kalau dari unnes mau ke halte yg ada di deket pasar bandarjo naiknya yang apa ya min? trs nanti transit nggak ya? @Transsemarang,1589633193208336384,in,teuland,0,1,0,plaeunetOO,Transsemarang,Mon,Neutral,1,1,1
353,Sun Nov 06 16:26:40 +0000 2022,0,Klo dari meteseh bisa ke UIN pake BRT gak sih? @Transsemarang,1589293196399738880,in,,0,2,0,choloaegi,Transsemarang,Sun,Neutral,1,1,1
354,Sun Nov 06 10:59:59 +0000 2022,0,Min @Transsemarang.. ini BRT penggaron dari mangkang terakhir jam berapa kl banjir kyk gini?,1589210983603777536,in,semarang,0,1,0,rianbayu,Transsemarang,Sun,Negative,1,1,1
355,Sun Nov 06 09:36:55 +0000 2022,0,Izin nanya nih mint @Transsemarang. Bikin Kartu Trans Semarang itu dimana ya? Biar bisa top up soalnya buat mahasiswa ribet juga harus ngumpulin uang recehan biar nggak ngerepotin mas/mba pelayan transaksinya hehe.. Makasih mint udah jawab,1589190079452688384,in,"Cilacap, Jawa Tengah",0,1,0,khafidz_02,Transsemarang,Sun,Neutral,1,1,1
356,Fri Nov 04 08:01:42 +0000 2022,0,admin kalau dari halte unnes mau ke java mall rutenya gimana ya? Makasih! @Transsemarang,1588441341641764865,in,🇮🇩,0,1,0,pixxiechany,Transsemarang,Fri,Neutral,1,1,1
357,Fri Nov 04 07:07:58 +0000 2022,0,Kak bisa gak dari poncol ke penggaron? @Transsemarang,1588427821793574912,in,,0,1,0,beononjjang,Transsemarang,Fri,Neutral,1,1,1
358,Fri Nov 04 01:29:44 +0000 2022,0,info dari halte petek ke halte kesatrian naik bis nomor berapa ya min? @Transsemarang,1588342699501182976,in,"Central Java, Indonesia",0,1,0,luvicecreamy,Transsemarang,Fri,Neutral,1,1,1
359,Fri Nov 04 00:08:10 +0000 2022,0,Min tolong rute dari uin Walisongo ke stasiun poncol @Transsemarang,1588322173571080193,in,,0,1,0,beononjjang,Transsemarang,Fri,Neutral,1,1,1
360,Thu Nov 03 06:12:18 +0000 2022,0,siang min mau nanya rute unnes ke stasiun poncol naiknya mana aja ya? makasih min @Transsemarang,1588051425052938241,in,,0,2,0,aliasshevrya,Transsemarang,Thu,Neutral,1,1,1
361,Wed Nov 02 03:49:53 +0000 2022,0,udh berapa kali saya komplen soal bis kalian yg ga berenti pas di halte ada penumpang???!!! demi Allah kesel bgt!! jelek nih @Transsemarang,1587653195589111808,in,🇮🇩,0,1,0,studybyna,Transsemarang,Wed,Negative,0,0,0
362,Tue Nov 01 09:16:33 +0000 2022,3,Siang min @Transsemarang kok sekarang yang tertera di aplikasi sering ga tepat sama sekali ya? Padahal dulu aplikasi ini ngebantu banget tapi sekarang ga sesuai sama sekali. Nunggunya bisa lebih dari 20 menit untuk rute UNNES-UNDIP :(( https://t.co/USXwAcshiH,1587373017495019524,in,,0,2,0,ayamgota,Transsemarang,Tue,Negative,0,0,0
363,Mon Oct 31 09:32:23 +0000 2022,0,Halo ka @Transsemarang mau tanya. Kalau naik brt dari gemah pedurungan ke balai kesehatan semarang nanti koridor berapa ya? Terima makasih sebelumnya,1587014614050430976,in,at the sea,0,1,0,this_r_archives,Transsemarang,Mon,Neutral,1,1,1
364,Mon Oct 31 04:04:11 +0000 2022,0,min @Transsemarang dari stasiun poncol ke unnes naik brt koridor apa ya? Terima kasih min,1586932017719300096,in,,0,1,0,aliasshevrya,Transsemarang,Mon,Neutral,1,1,1
365,Sun Oct 30 07:19:05 +0000 2022,0,Admin @Transsemarang jam operasional koridor V sampe jam berapa ya?,1586618679139086336,in,,0,1,0,caIImepiu,Transsemarang,Sun,Neutral,1,1,1
366,Fri Oct 28 01:27:21 +0000 2022,0,Bis bisa an @Transsemarang https://t.co/KxsYwCrMWA,1585805386489397248,in,"Semarang, Jawa Tengah",0,0,0,rizkikrwnn,Transsemarang,Fri,Neutral,1,1,1
367,Thu Oct 27 12:32:17 +0000 2022,0,permisi min mau nanya rute dari unnes ke prpp gedung sumbing @Transsemarang,1585610332185059329,in,,0,0,0,kyoongtryst,Transsemarang,Thu,Neutral,1,1,1
368,Thu Oct 27 07:30:08 +0000 2022,29,Halo guys!! Mimin mau informasiin kalau mulai hari ini ada satu bus @Transsemarang Koridor 1 yang diujicoba pengaktifan kembali GPS Announcernya! Kalian bisa coba di unit bus dengan nomor lambung I-SGO 3 ya! Nah suara announcementnya dipersembahkan oleh @prosa_ai https://t.co/dWs977GUVw,1585534296923594752,in,"Kota Semarang, Kab. Banyumas",2,2,5,TransportforSMG,Transsemarang,Thu,Neutral,2,2,1
369,Tue Oct 25 23:12:44 +0000 2022,0,halo min izin mau tanya dongggg. kalo dari uin walisongo ke unnes naiknya yang apa ya? nanti transit nggak sih min? @Transsemarang terima kasih min,1585046732773392393,in,,0,1,0,hilih_twt,Transsemarang,Tue,Negative,1,1,1
370,Mon Oct 24 10:55:21 +0000 2022,0,Min @Transsemarang mau nanya Adakah prosedur keselamatan apabila ada penumpang yg tiba-tiba pingsan dan bis masih jauh dari halte terdekat? Terimakasih untuk jawaban nya,1584498776240443393,in,Nusantara,0,1,0,aswidhafm,Transsemarang,Mon,Neutral,1,1,1
371,Sat Oct 22 06:11:52 +0000 2022,0,selamat siang saya sedang berada di halte usm. saya sudah menunggu brt daru jam 12.40 dan sampai sekarang belum datang juga. mohon info @hendrarprihadi #laporhendi @Transsemarang https://t.co/UeQ4mfu9mK,1583702659818672128,in,"Semarang, Jawa Tengah",0,1,0,cha_baka,Transsemarang,Sat,Neutral,0,0,0
372,Wed Oct 19 14:12:21 +0000 2022,0,Temen-temen aing pada nanya gimana naik BRT ke aing wkwk aku merasa bangga. @Transsemarang you should make me your brand ambassador aing hapal semua rute koridor II III sama VI,1582736413224673280,in,,0,0,0,sIeepyinsomniac,Transsemarang,Wed,Positive,2,2,2
373,Wed Oct 19 08:56:34 +0000 2022,0,Halo min @Transsemarang mau bertanya. Apakah BRT masih beroperasi dari Stasiun Poncol-Ngaliyan jam 18.00? Terima kasih.,1582656944208515072,in,,0,1,0,Paibaobeii,Transsemarang,Wed,Neutral,1,1,1
374,Wed Oct 19 01:57:54 +0000 2022,0,pak @ganjarpranowo @hendrarprihadi tolong pak bis brt koridor 7 atau genuk ditambah pakk bis genuk sedikit sering mogok sama jalannya lambat sekali. saya setiap hari nunggu bis genuk 50 menit saya selalu telat pak kalo berangkat sekolah @Transsemarang,1582551581567832064,in,,0,1,0,anelieor,Transsemarang,Wed,Negative,0,0,0
375,Tue Oct 18 12:44:54 +0000 2022,0,Dua hari ini pulang kerja bisa 2 jam perjalanan naik @Transsemarang Semarang macet bgt gegara hujan ..,1582352019029098497,in,"Semarang, Jawa Tengah",0,1,0,bkandewipersik,Transsemarang,Tue,Negative,0,0,0
376,Sat Oct 15 14:11:05 +0000 2022,0,Min @Transsemarang kalau dari bata Johar mau ke Gramedia Pandanaran naik rute mana aja ya??,1581286545385918464,in,negeri entah brantah,0,1,0,misroppadit,Transsemarang,Sat,Neutral,1,1,1
377,Sat Oct 15 02:16:19 +0000 2022,0,kalau mau ke perum griya bringin asri di wonosari ngaliyan dari halte polines rutenya gimana ya min? @Transsemarang,1581106665130455040,in,,0,3,0,kimwonfeelingme,Transsemarang,Sat,Neutral,1,1,1
378,Fri Oct 14 03:03:17 +0000 2022,0,Halo Min @Transsemarang . Saya dari Unnes mau ke Kagok. Kalau naiknya dari Pasar Krempyeng (Lap Banaran) ntar sampe halte FT nunggu penumpang dulu atau langsungan Min?,1580756096536707073,in,Semarang,0,3,0,auliyaans,Transsemarang,Fri,Neutral,1,1,1
379,Fri Oct 14 01:32:11 +0000 2022,0,Halo min @Transsemarang kalo saya dari Ngaliyan mau ke Sukun bagaimana ya rutenya? Terima kasih,1580733171653496832,in,,0,1,0,gizkydindra,Transsemarang,Fri,Neutral,1,1,1
380,Thu Oct 13 11:54:32 +0000 2022,0,Hari ini pemuda di tutup dan bnr2 kecewa sama petugasnya kenapa hal seperti ini kasih info tidak secara spesifik karna ini bukan hal yang biasanya alhasil bablas sampe kalibanteng yg harusnya ke ungaran entah di suruh turun dimana tadi info juga nggak jelas @Transsemarang,1580527402996076544,in,di bulan,0,1,0,meewulannn,Transsemarang,Thu,Negative,0,0,0
381,Wed Oct 12 13:50:03 +0000 2022,0,Hi min @Transsemarang mau tanya Untuk shelter elisabeth dan shelter kagok masuk koridor berapa ya min ?,1580194086115737600,in,"Damansara, Selangor",0,4,0,Julpikrar,Transsemarang,Wed,Neutral,1,1,1
382,Wed Oct 12 04:27:36 +0000 2022,0,Min @Transsemarang klo mau ke taman Madukoro dari halte kampus 3 UIN Ws gmn?,1580052543019024385,in,hayo didaerah mana aku?,0,2,0,ayingOOR,Transsemarang,Wed,Neutral,1,1,1
383,Fri Oct 07 07:58:17 +0000 2022,1,Min @Transsemarang kalau dari Jatisari mijen mau ke SMP Domsav gimana yah transit berapa kali dengan koridor berapa saja? suwun @Transsemarang @hendrarprihadi,1578293623854026752,in,indonesia,0,1,0,HerySutiono,Transsemarang,Fri,Neutral,1,1,1
384,Wed Oct 05 05:00:40 +0000 2022,0,Hai min @Transsemarang jika utk mahasiswa jika Minggu mau naik BRT apakah tarifnya sama?,1577524148808867840,in,negeri entah brantah,0,1,0,misroppadit,Transsemarang,Wed,Neutral,1,1,1
385,Tue Oct 04 00:56:31 +0000 2022,2,terima kasih @Transsemarang @hendrarprihadi saya bisa bawa sepeda supaya setelah turun bis tidak jalan jauh ke dalam kawasan https://t.co/kAUdSEMTew,1577100318365478913,in,"ÜT: -6.197711,107.00529",0,1,0,doyansambel,Transsemarang,Tue,Positive,2,2,2
386,Mon Oct 03 11:34:58 +0000 2022,0,Mood tiba-tiba bagus waktu naik @Transsemarang terus dengerin lagu asik ini Kurangin macet di kota semarang yuk besti karena semarang #terusberbenah Cc: @hendrarprihadi https://t.co/E4iKSUJwye,1576898603041185792,in,Indonesia,0,0,0,Fitri_42,Transsemarang,Mon,Positive,2,2,2
387,Mon Oct 03 09:07:11 +0000 2022,0,Min saran utk nambahin armada utk jurusan Penggaron yang feeder dong masa nunggu bis bisa hampir 30 menit sendiri dan waktu bisnya dateng udah penuh jd harus nunggu lebih lama. Terutama sekitar jam 3an itu waktunya anak pulang sekolah dan kuliah jd rame banget @Transsemarang,1576861411309150209,in,,0,1,0,kimyourss,Transsemarang,Mon,Positive,0,0,0
388,Mon Oct 03 04:50:29 +0000 2022,6,monggo @Transsemarang --,1576796809539850240,in,Indonesia,0,1,0,hendrarprihadi,Transsemarang,Mon,Neutral,1,1,0
389,Sat Oct 01 17:41:44 +0000 2022,4,Videonya keren cara cerdas menghadapi krisis energi @magelangbike @B2WIndonesia @Transsemarang @brttransjateng @kemenhub151 @TransportforSMG @PT_Transjakarta https://t.co/6UzGWB6ixW,1576266125679001600,in,"Pati, Indonesia",0,0,3,pambudiPati,Transsemarang,Sat,Neutral,1,1,1
390,Fri Sep 30 03:47:26 +0000 2022,1,haloo @Transsemarang untuk naik brt dari smp 27 smg ke gereja blenduk kota lama rutenya gimana ya kak?,1575693780518600704,in,dream land,0,1,0,7llininmyroom,Transsemarang,Fri,Neutral,1,1,1
391,Fri Sep 30 00:34:16 +0000 2022,0,Minn tanya dong kalau dari unnes mau ke uin Walisongo naiknya yang apa ya min? trs nanti transit nggak ya? @Transsemarang,1575645164949114881,in,teuland,0,1,0,plaeunetOO,Transsemarang,Fri,Neutral,1,1,1
392,Thu Sep 29 12:19:11 +0000 2022,0,Min @Transsemarang kalo mau ke Kampus 4 UPGRIS Jl. Gajah Raya No.40 Sambirejo Kec. Gayamsari dari halte polines naik apa aja ya Min? Makasih banyak,1575460177607725056,in,,0,2,0,sugawasoo,Transsemarang,Thu,Neutral,1,1,1
393,Thu Sep 29 03:16:24 +0000 2022,0,Saya dah kenyang dikatain kere dan dikasihani karena kemana-mana naik @Transsemarang padahal ya nyaman-nyaman aja,1575323580014862336,in,Ride the Vikings ship,0,1,0,halorsj,Transsemarang,Thu,Positive,2,2,2
394,Wed Sep 28 06:44:50 +0000 2022,0,Hi @Transsemarang izin bertanya kalau mau ke Terminal Mangkang dari Terminal Terboyo naik BRT koridor mana saja ya? Terima kasih banyak,1575013648833343488,in,"Cilacap, Jawa Tengah",0,1,0,khafidz_02,Transsemarang,Wed,Neutral,1,1,1
395,Wed Sep 28 02:49:35 +0000 2022,0,halo kak untuk rute bis @Transsemarang dari ungaran ke danau bsb itu nanti rutenya gimana ya??,1574954444386881536,in,,0,1,0,bibleurluvee,Transsemarang,Wed,Neutral,1,1,1
