,Unnamed: 0,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword,created_day
303,303,Fri Jun 14 12:27:34 +0000 2024,2,yg bener aja di BKN rute 7C antrian udah kek maen snake jaman dulu. coba bos2nya dipake otaknya gimana cara mengurai antrian ini?? iya btul bis2 nya dialihkan ke rute 7C atau kek mana terserah kan pada pinter2 kan kerja kata gua teh kasian petugas kalian @PT_Transjakarta https://t.co/yS8UWeaTqC,1801592313296392268,in,,0,2,0,waterhammering,Transjakarta,Fri
304,304,Fri Jun 14 12:25:32 +0000 2024,1,Dari cibubur ke bkn cawang 2 jam.. crazy @PT_Transjakarta,1801591801327063070,in,,0,0,0,fanygbrls,Transjakarta,Fri
305,305,Fri Jun 14 12:20:18 +0000 2024,0,Armada 7C mana ini gadateng2 @PT_Transjakarta antrean numpuk sampe pintu keluar https://t.co/cOQNj2HVKr,1801590485414515182,in,,0,0,0,ekymuhammad_18,Transjakarta,Fri
306,306,Fri Jun 14 12:20:08 +0000 2024,0,Min @PT_Transjakarta ada apa sih koridor 10 arah Priok tertahan di Simpang Cempak??,1801590444306141498,in,Jakarta Capital Region,0,0,0,catatanirfan,Transjakarta,Fri
307,307,Fri Jun 14 12:19:32 +0000 2024,2,Astaghfirullah ini ada apa ya @PT_Transjakarta ??? Tadi naik 7 ke arah Cililitan sejam stuck ke Cawang sentral padahal cuma selisih 1 halte. Yg D11 jg telat sejam orang-orang udh pada nunggu diinfoin lah selain macet ada kendala apa soalnya biasanya ga gini2 amat,1801590291197268019,in,,0,2,0,nagupocky,Transjakarta,Fri
308,308,Fri Jun 14 12:16:53 +0000 2024,1,MB-1637 Min tolong bangku belakang bau kencing tikus @PT_Transjakarta https://t.co/Xa8JzMNjTS,1801589627775791312,in,Lauterbrunnen,0,1,0,prypndwrhn,Transjakarta,Fri
309,309,Fri Jun 14 12:13:44 +0000 2024,2,gatau udh ke berapa kali complain bis koridor 8 ac nya selalu kyk saunaaa BMP-220273 tolong @PT_Transjakarta,1801588831843717525,in,,0,3,0,soundofcoops,Transjakarta,Fri
310,310,Fri Jun 14 12:12:03 +0000 2024,0,Emosi banget sama @PT_Transjakarta sampe nahan nangis. Top up cash 2x di vending machine-nya gak bisa. Top up 3x pake qris saldo kepotong 3-3nya tapi transaksi gagal. Top up jaklingko pake qris pun gagal terus. ,1801588411268272574,in,Tegal - Jakarta - Tangerang,0,2,0,echa_vh,Transjakarta,Fri
311,311,Fri Jun 14 12:11:50 +0000 2024,0,Nunggu bus cibubur dari BKN udah sejam lebih gak ada armada yang lewat. Please explainn @PT_Transjakarta https://t.co/CA3Pg1bqWA,1801588354800046369,in,Indonesia,0,3,0,IreneJo1106,Transjakarta,Fri
312,312,Fri Jun 14 12:08:56 +0000 2024,0,Min @PT_Transjakarta macet banget arah cawang kenapa deh? itu penumpang 7C numpuknya parah bangeeeeet Muter balik ke arah Cawang juga ga gerak-gerak udah 20 menitan https://t.co/6Q6yullPO2,1801587625196929159,in,nomaden,1,3,0,alreadyskip,Transjakarta,Fri
313,313,Fri Jun 14 12:07:58 +0000 2024,0,kepada @PT_Transjakarta mohon beri kebijakan kepada tiap pramusapa di setiap halte untuk tidak memaksakan bus ketika sudah penuh karena penumpang sangat dirugikan tadi ada kejadian di halte bundaran senayan ada salah satu pramusapa yg sangat memaksakan trimakasih ,1801587381319176590,in,,0,0,0,flwrofkndnss,Transjakarta,Fri
314,314,Fri Jun 14 12:01:51 +0000 2024,0,Jeda koridor 10H kalo weekday berapa menit ya? udah setengah jam gaada yg dtg busnya @PT_Transjakarta,1801585843196596569,in,Jakarta,0,0,0,gumpvie,Transjakarta,Fri
315,315,Fri Jun 14 11:37:35 +0000 2024,1,bang @PT_Transjakarta koridor 9 mana bang widya chandra dah penuh arah pluit,1801579734616445250,in,"Tangerang, Banten",0,1,0,totaeba_,Transjakarta,Fri
316,316,Fri Jun 14 11:37:29 +0000 2024,0,Saya ingin mengeluhkan driver Jaklingko 06 jurusan Kampung Rambutan - Pondok Gede dengan Plat B 2165 TK jam 18.15 tanggal 14 Juni 2024.Driver tidak berhenti di tempat pemberhentian (bus stop molek). Dan berkata kasar.Saya sudah email juga ya mohon ditanggapi @PT_Transjakarta,1801579711124148706,in,,0,1,0,redwine7718,Transjakarta,Fri
317,317,Fri Jun 14 11:35:05 +0000 2024,0,Di #Halte_bnn Antrian bus summarecon bekasi Sampi 300 meter @PT_Transjakarta #jakarta #busway Pennuh terus Kurang bus https://t.co/Um1Jn6nHvJ,1801579106074825048,in,,0,3,0,fairyjawa,Transjakarta,Fri
318,318,Fri Jun 14 06:45:07 +0000 2024,0,Min kalo dari halte velbak ke halte kebayoran itu harus ngetap lagi ya? @PT_Transjakarta,1801506134374637873,in,,0,2,0,bovnheur,Transjakarta,Fri
319,319,Fri Jun 14 06:15:22 +0000 2024,0,Ya Tuhannn capek banget tiap tap in pasti kartu tj gw kepotong 3500 dan reset terus bbrp hari ini. Padahal mah harusnya cukup kereset sekali. Males ngurusnya ke @PT_Transjakarta dan @jaklingkojkt. Dulu pernah 2 tahun baru masuk itu refund dan harus ngejar CSnya wkwkwkwk,1801498649421299789,in,between the moon and the sun,0,1,0,audiayunan,Transjakarta,Fri
320,320,Fri Jun 14 04:30:55 +0000 2024,0,min @PT_Transjakarta top up di VM gagal nih sayang banget padahal ngisi banyak 100rb tapi malah failed solusinya gimana minnn,1801472362338259118,in,,0,1,0,dapiyoo,Transjakarta,Fri
321,321,Fri Jun 14 04:01:31 +0000 2024,1,Dear admin @PT_Transjakarta kalo dari Matraman ke Gambir naik apa?,1801464961891450890,in,,0,4,0,andrisutanto64,Transjakarta,Fri
322,322,Fri Jun 14 03:37:29 +0000 2024,0,Halo min @PT_Transjakarta pagi ini naek TJ dr Halte Cawang BNN turun Tegal Parang kepotong 2x biayanya. Dr Cawang ketika tap in sudh ke potong. Mohon di xcek gate Cawang sy yakin ada yg mengalami hal yg sama. Dan mohon dikembalikan lebih bayar saya hr ini. Thx https://t.co/2X5opaRfvX,1801458914497859953,in,,0,2,0,indaizzatint,Transjakarta,Fri
323,323,Fri Jun 14 03:01:47 +0000 2024,32,Trims @PT_Transjakarta yang mengalihkan rute Koridor 4 dan 4D via Jl. Matraman - Jl. Slamet Riyadi buat menghindari Jl. Proklamasi &amp; Tambak yang macetnya semakin jahanam akibat proyek LRT Fase 1B Semoga bisa permanen diberlakukannya https://t.co/yTnouO13Rl,1801449932018356540,in,Jakarta Capital Region,11,5,10,fathiafifmhsn,Transjakarta,Fri
324,324,Fri Jun 14 03:01:32 +0000 2024,0,min @PT_Transjakarta untuk bus wisata itu liburnya kapan ya? untuk tanggal 22 dan 23 kira-kita libur atau tidak? terimakasih.,1801449869930021047,in,cheers to youth.,0,1,0,gxxdcaptain,Transjakarta,Fri
325,325,Fri Jun 14 02:42:03 +0000 2024,0,Min @PT_Transjakarta beli bus ini min. Supaya ga ada kejadian seorang wanita jatuh di celah peron waktu dulu di Bunsen dan perjalanan terhenti 10 menit https://t.co/zuKbicReEH,1801444962812497981,in,"Jakarta Selatan, DKI Jakarta",0,0,0,2Darmansu,Transjakarta,Fri
326,326,Fri Jun 14 02:32:04 +0000 2024,0,Itu TJ dengan nomor DMR-0751 rute 9C arah Bunsen kenapa pramudi nya kaya bingung banget... Pertama berhenti di Widya Chandra sempat salah pintu kedua sempat salah ambil jalur bukan yang arah Senayan tapi arah HI lalu mundur lagi. Mohon ditindaklanjuti @PT_Transjakarta,1801442454102806930,in,"Scuderia Ferrari HQ, Maranello",0,1,0,frz_nnda,Transjakarta,Fri
327,327,Fri Jun 14 02:16:04 +0000 2024,1,pagi min mau tanya. apakah hari ini rute tj 7P beroperasi? @PT_Transjakarta,1801438426367148063,in,,0,1,0,dailytys13,Transjakarta,Fri
328,328,Fri Jun 14 01:57:29 +0000 2024,0,Baru 2 hari happy sm layanan @PT_Transjakarta hari ini lgsg drop lagi Kapan sih sistem transport umum kita reliabilitynya konsisten,1801433747843334336,in,jinwoo’s grey hoodie pocket,0,0,0,xxjjjwwoo,Transjakarta,Fri
329,329,Fri Jun 14 01:37:03 +0000 2024,0,Terima kasih @PT_Transjakarta @DKIJakarta yang memberikan solusi mengatasi kemacetan di pertigaan Tambak. Bus Koridor 4 bisa lewat Matraman - Slamet Riyadi - Manggarai. Perjalanan jadi lancar,1801428605425356858,in,Sibolga - Jakarta ,0,0,0,EkoTamba,Transjakarta,Fri
330,330,Fri Jun 14 01:25:14 +0000 2024,1,Jalur tj tapi banyak motor sama mobil... Gimana nih min? @PT_Transjakarta https://t.co/YidQ3k6Ub8,1801425633790333116,in,"Cipayung, Jakarta Timur",0,1,1,Pramita_Novia14,Transjakarta,Fri
331,331,Fri Jun 14 01:17:35 +0000 2024,0,Min @PT_Transjakarta tolong kasih tau petugas yg di Grogol Reformasi arah Tomang dong. Kalo penumpang blm nyampe di depan pintu masih agak jauhan gitu ga usah dipanggil2 buat naik. Antre panjang bgt bus-nya. Bus yg masuk jalur itu tuh banyak bgt ada 3F 8 8K 9 9E S11.,1801423709670150499,in,,0,3,0,MellianaKDewi,Transjakarta,Fri
332,332,Fri Jun 14 01:02:29 +0000 2024,0,Min @PT_Transjakarta MYS 21299 6U Pasming - Blok M Ac nya bocor baris ketiga dari depan sebelah kanan deket jendela ditempat yg campur cewek/cowok,1801419909316100368,in,,0,1,0,xicixiii,Transjakarta,Fri
333,333,Fri Jun 14 01:01:54 +0000 2024,0,Dari Bekasi menuju Jakarta ada di halte dan daerah mana aja? @PT_Transjakarta,1801419760598663330,in,"Jakarta Capital Region, Indone",0,1,0,BudimanDjojo,Transjakarta,Fri
334,334,Fri Jun 14 00:36:51 +0000 2024,0,Admin @PT_Transjakarta kalo dari Mall Kokas mau ke stasiun pasming ada rute apa aja ?,1801413458413686953,in,,0,2,0,schacy_,Transjakarta,Fri
335,335,Fri Jun 14 00:21:51 +0000 2024,0,Sudah saatnya memikirkan alternatif2 transportasi untuk PP Rumah (Tangsel) - Kantor (Jaktim) karena janglingko 4C nya @PT_Transjakarta udah mulai tidak bisa diandalkan,1801409683963711572,in,Indonesia,0,2,0,andikaGoGo86,Transjakarta,Fri
336,336,Fri Jun 14 00:01:47 +0000 2024,0,Min @PT_Transjakarta trayek TJ dari Halte Menwa UI ke Blok M masih beroperasi ga ya?,1801404633036038186,in,Indonesia,0,2,0,inne_ra,Transjakarta,Fri
337,337,Thu Jun 13 23:29:17 +0000 2024,0,Kalau mau ke TAMAN ISMAIL MARZUKI dari stasiun Gondangdia naik rute nomer berapa ya @PT_Transjakarta ?,1801396453581189551,in,,0,2,0,generasi_analog,Transjakarta,Thu
338,338,Thu Jun 13 08:16:50 +0000 2024,0,halo kaa mau tanya kalo dari perpus TIM ke blok m naik koridor berapa yaa? makasii @PT_Transjakarta,1801166828863135916,in,mw antis dni,0,2,0,woncoreswoo,Transjakarta,Thu
339,339,Thu Jun 13 08:08:51 +0000 2024,0,sudah lebih dari 3 hari uang yang gagal top up saya ga masuk2 nih @PT_Transjakarta padahal sudah laporan dari hari senin tolong dong,1801164820533657927,in,multifandom,0,1,0,bidreamze,Transjakarta,Thu
340,340,Thu Jun 13 06:10:16 +0000 2024,1,Min kalo mau ke fk ui salemba dari cibubur transit di mana aja ya? @PT_Transjakarta,1801134978128097706,in,All Around You,0,2,0,midnightcracker,Transjakarta,Thu
341,341,Thu Jun 13 06:01:54 +0000 2024,0,halo halo @PT_Transjakarta kenapa mesin edc bis 00682 rute S11 tidak bisa untuk tapcash BNI??,1801132872100909233,in,,1,7,0,hepilyf,Transjakarta,Thu
342,342,Thu Jun 13 06:00:31 +0000 2024,0,dear @PT_Transjakarta koridor 11 SAF 026 supirnya masih magang apa gimana? 1. bawa bus nya super pelan walaupun pelan nge rem suka mendadak 2. lagi berhenti lampu merah pintu sisi kiri (yang bukan buat tempat nurunin) tiba² dibuka. mohon ditindaklanjuti min terimakasih,1801132521339638121,in,Jakarta,0,1,0,AllmaGramalda,Transjakarta,Thu
343,343,Thu Jun 13 05:50:11 +0000 2024,0,mau nanyaa jak 10 lewatin pasar pagi mangga dua gak? @PT_Transjakarta,1801129921093500988,in,"harsword, homophobic dni.",0,2,0,littlesahi,Transjakarta,Thu
344,344,Thu Jun 13 05:49:18 +0000 2024,0,Kalo supirnya mau ke alfamart ya bisnya jgn parkir sembarangan donk kan @PT_Transjakarta punya halte sendiri gimana sih??koridor 13 nih kelakuannya apa ga bisa ngatur anak buah? https://t.co/ASnsFI3RMf,1801129701202960402,in,"Kota Tangerang, Banten",0,1,0,DeeDevoet,Transjakarta,Thu
345,345,Thu Jun 13 05:44:58 +0000 2024,0,min @PT_Transjakarta kalau dari halte kemanggisan mau ke blok m naik koridor berapa yaa?,1801128608439890080,in,,0,2,0,pearrrlll_,Transjakarta,Thu
346,346,Thu Jun 13 04:33:33 +0000 2024,0,halo min @PT_Transjakarta jalur 4H: Pulogadung 2 - Ragunan masih ada ga yah? kalo ga ada dr pulgad ke ragunan naik koridor apa yah?,1801110634773561495,in,Neverland,0,6,0,salsabilaisme,Transjakarta,Thu
347,347,Thu Jun 13 04:25:15 +0000 2024,0,gila tangan gw kelilir gara-gara kebanting di dari kursi belakang @PT_Transjakarta ke tengah busway gara-gara supir ngerem mendadak. masih tremor dan kaya ngimpi bjir bisa-bisanya nyusruk padahal lagi diem. ,1801108546060452297,in,"Jakarta Capital Region, Indone",0,1,0,Deny_saputraaa,Transjakarta,Thu
348,348,Thu Jun 13 03:40:43 +0000 2024,0,Min @PT_Transjakarta tj dari cibubur junction rutenya kemana aja dan no brp..? Makasih..,1801097339018625474,in,"Jakarta Capital Region, Indone",0,1,0,enn_chi,Transjakarta,Thu
349,349,Thu Jun 13 03:37:57 +0000 2024,1,min @PT_Transjakarta klo mau naik tj yg arahnya langsung ke belakang gancit itu ruteny gimana ya?,1801096645679182275,in,,0,1,0,nazieykeylailey,Transjakarta,Thu
350,350,Thu Jun 13 03:13:58 +0000 2024,0,halo kak admin kalau dari ui ke blok m naik tj rutenya gimana ya? @PT_Transjakarta,1801090608809042064,in,,0,2,0,minisyne,Transjakarta,Thu
351,351,Thu Jun 13 02:49:16 +0000 2024,0,min @PT_Transjakarta kalo mau ke unj dari monas rutenya gimana ya,1801084391172755711,in,the middle of nowhere,0,3,0,thundderstorm,Transjakarta,Thu
352,352,Thu Jun 13 02:49:03 +0000 2024,0,Google maps ga bilang kalo halte Aston Pluit 2 ga bisa dipake karena lagi perbaikan @PT_Transjakarta https://t.co/w6l2Y0wNwd,1801084337837994366,in,,0,1,0,lemonnelor_,Transjakarta,Thu
353,353,Thu Jun 13 02:34:25 +0000 2024,1,Pagi min @PT_Transjakarta mau ngasi tau min Busnya ini AC nya kurang dingin min Jadi di dalam busnya ini agak pengap Terus speed anginnya jg sepoi smpe agak gak kerasa gitu. Btw ini di bus rute 9A min arah Grogol Nomor busnya SAF 047 https://t.co/1cDcWqCgMZ,1801080656518385779,in,"Jakarta Capital Region, Indone",0,1,0,Ardaffaf,Transjakarta,Thu
354,354,Thu Jun 13 02:31:22 +0000 2024,0,Udah lama bgt gk naek transjakarta ehh td naek transjakarta kok saldo w kpotong 2x ya?? Tap pertama kepotong 3500 pas kluar shelter kan tap out trus kpotong lg 3500. Emang bgtu skrg? @PT_Transjakarta,1801079886528028993,in,"ÜT: 0.0,0.0",0,1,0,lapissleggit,Transjakarta,Thu
355,355,Thu Jun 13 02:26:43 +0000 2024,1,Keluhan disabilitas netra terhadap layanan @PT_Transjakarta https://t.co/IHtEfMWXhd,1801078718737363044,in,Jadetabek ,0,1,0,nagacentil,Transjakarta,Thu
356,356,Thu Jun 13 02:12:46 +0000 2024,0,Semua lift di halte widya chandra memang sengaja dimatikam apa gmn min? @PT_Transjakarta,1801075208595677551,in,,0,1,0,_dubejul,Transjakarta,Thu
357,357,Thu Jun 13 02:08:59 +0000 2024,0,Kalo dari pulo gadung ke kokas naik apa ya min @PT_Transjakarta,1801074255469392144,in,She / her,0,3,0,tinytariuss,Transjakarta,Thu
358,358,Thu Jun 13 01:39:38 +0000 2024,0,T11 udah 2 hari ini dibuat nunggu 30 menit dan gak sampai2 akhirnya naik Grab aja. Gimana nih @PT_Transjakarta not reliable banget?,1801066868482142556,in,,0,0,0,ivoryxx_444,Transjakarta,Thu
359,359,Thu Jun 13 01:33:45 +0000 2024,0,Lama bgtt ih gua udah nungguuu 30 menit lebih blm dateng datengggggg d11nyaaaa @PT_Transjakarta,1801065387423101007,in,,0,1,0,Pluviophileez_,Transjakarta,Thu
360,360,Thu Jun 13 01:11:56 +0000 2024,0,Asli Parah Ini @PT_Transjakarta Antrian 1A Ke Pantai Maju Ckckckck Para Penumpangnya Telat Masuk Kerja Ini Pastinya Slogan #AyoNaikBus Kok Gak Difasilitasi Dengan Jumlah Armada https://t.co/akkx1kcGHa,1801059898308120713,in,Jakarta-Indonesia,0,2,0,RobinhotNaibaho,Transjakarta,Thu
361,361,Thu Jun 13 00:19:45 +0000 2024,0,Udah numpuk di halte Duren Tiga mana nih 6 6A 6B adeh @PT_Transjakarta jam sibuk loh ini,1801046765438677358,in,🌌,0,6,0,salllsxyz,Transjakarta,Thu
362,362,Wed Jun 12 23:55:24 +0000 2024,0,Halo min tolong info rute ke RSCM dari kota rambutan/pinang ranti dong @PT_Transjakarta,1801040639070470177,in,,0,4,0,panggilankuaul,Transjakarta,Wed
363,363,Wed Jun 12 23:16:13 +0000 2024,0,Dear @PT_Transjakarta @CommuterLine @mrtjakarta @lrtjabodebek @lrtjkt bikin dong pin PRIORITY PASSENGER tak terbatas hanya ibu hamil karena ada orang yg tampak sehat tapi tak bisa berdiri lama berdesakan; warna pink mencolok is good tinggal desain nya diatur lagi...,1801030775330222193,in,,0,3,0,musafir_hidup,Transjakarta,Wed
364,364,Wed Jun 12 22:38:07 +0000 2024,0,udah berhari2 loh pagi siang sore malem antrian masuk rest area km13 merak jakarta macet panjang. tapi kalian masih maksain t11 s11 dan t12 masuk eest area? @PT_Transjakarta,1801021187469742467,in,,0,1,0,cakeyred,Transjakarta,Wed
365,365,Wed Jun 12 22:32:56 +0000 2024,0,2 minggu ini naik bus 9E keberangkatan awal2 (antara jam 5-6 pagi) arah Jelambar nyegat di sktr Senayan. Terbukti driver bus pertama yg jam 5an lbh aware sama titik2 bus stop. Kalau yg mendekati stgh 6 pagi malah suka kebablasan. Ngantuk apa gimane drivernya? @PT_Transjakarta,1801019882944762256,in,,0,2,0,gloria87hippo,Transjakarta,Wed
366,366,Wed Jun 12 22:25:20 +0000 2024,0,Halo min @PT_Transjakarta KWK-1997 (JAK-73) readernya error. Mohon dicek terima kasih https://t.co/LSZh6YMf4k,1801017970539499991,in,"Jakarta, Indonesia",0,2,0,yahyasem,Transjakarta,Wed
367,367,Wed Jun 12 22:24:11 +0000 2024,0,min @PT_Transjakarta livenya kadang suka ga update itu kenapa kah min? https://t.co/X6jwHJVzf2,1801017684425138524,in,,1,1,0,emaestroo,Transjakarta,Wed
368,368,Wed Jun 12 16:44:06 +0000 2024,0,Halah banyak alasan! @PT_Transjakarta ngetemnya kelamaan kalian dan gak ada info jelas kapan datangnya bus saya langsung inisiatif aja naik gocar dan sepanjang lewat Tendean bawah itu gak macet sama sekali di jam 11-1 siang. Jangan banyak alasan yang bikin customer marah ya!!!,1800932096090997193,in,,0,0,0,willgaomybf,Transjakarta,Wed
369,369,Wed Jun 12 14:12:00 +0000 2024,0,I TOLD YOU TO BRING BACK JAK 25 JAK 28 JAK 73 JAK 72 SAMPE RAMBUTAN LAGI!!!! BUKAN CUMAN SAMPE PS. REBO TERUS MUTER BALIK. PLEASE LAH @JaklingkoID_ @jaklingkojkt @PT_Transjakarta,1800893819577344337,in,,0,3,0,heart2stareu,Transjakarta,Wed
370,370,Wed Jun 12 13:50:12 +0000 2024,0,Ribet kebanyakan bayar admin sama layanan @PT_Transjakarta,1800888334375587976,in,,0,0,0,stargrlsunn,Transjakarta,Wed
371,371,Wed Jun 12 13:38:22 +0000 2024,0,Hai min @PT_Transjakarta Dari Pinang Ranti ke mayora Jakarta barat gmna ya rutenya??,1800885357686485325,in,,0,3,0,seonara_,Transjakarta,Wed
372,372,Wed Jun 12 13:09:21 +0000 2024,0,sudah 1 jam nunggu mikrotrans Jak23 belum nongol2..apakah sedang ada demo min @PT_Transjakarta,1800878054878908803,in,,0,0,0,h_anung12,Transjakarta,Wed
373,373,Wed Jun 12 12:36:04 +0000 2024,0,Malam min @PT_Transjakarta mau tanya Transjkt atau Jaklingko yang menuju kantor walikota jakarta selatan brapa ya?,1800869679143227880,in,,0,2,0,Erda_DeAiRa,Transjakarta,Wed
374,374,Wed Jun 12 12:34:42 +0000 2024,0,Min @PT_Transjakarta layanan Amari dari Lebak bulus ke psr baru di weekend ada ga min? Buat jam keberangkatan bs diliat dmn ya? https://t.co/1KUjv9jzVQ,1800869335948517675,in,,0,2,0,chouxaddict,Transjakarta,Wed
375,375,Wed Jun 12 12:32:46 +0000 2024,0,Udah numpuk nih arah Kp Rambutan di Halte Mampang adeeeh 7B @PT_Transjakarta,1800868848805310825,in,🌌,0,1,0,salllsxyz,Transjakarta,Wed
376,376,Wed Jun 12 12:30:43 +0000 2024,0,Halo mimin @PT_Transjakarta kalo mau ke Rumah Pompa Pluit dari halte Poltangan gimana ya rutenya??,1800868331400159264,in,Bulan,0,4,0,abcdhiniii,Transjakarta,Wed
377,377,Wed Jun 12 12:29:01 +0000 2024,0,Selamat malam min maaf mau tanya. Kalau dr Stasiun MRT Bundaran HI k Stasiun KA Gambir bisa naik TJ ngga ya? @PT_Transjakarta,1800867904017363051,in,,0,2,0,numiophile,Transjakarta,Wed
378,378,Wed Jun 12 12:23:03 +0000 2024,0,min bis 3 jurusan kalideres - monas mys 18124 ac nya panasssssss bgttttt @PT_Transjakarta,1800866403882574282,in,,0,1,0,jouyney,Transjakarta,Wed
379,379,Wed Jun 12 12:21:33 +0000 2024,0,HP gw yang nomornya 08567174023 kecopetan di @PT_Transjakarta Kalo ada WA DM IG maupun menghubungi lewat apapun harap diabaikan aja yaaa.. Lg proses recovery nomor soalnya.. Terima kasih,1800866024109293756,in,(Jog)Jakarta,1,1,6,ekky____,Transjakarta,Wed
380,380,Wed Jun 12 12:19:46 +0000 2024,0,Jelek ye headwaynya 1Q. Rame padahal nih trayeknya @PT_Transjakarta https://t.co/MzpVsgd0cE,1800865574932934761,in,,0,0,0,em_er_zet,Transjakarta,Wed
381,381,Wed Jun 12 12:00:45 +0000 2024,0,Halte Flyover Pramuka arah Pasar Genjing kenapa gak gerak ya minje @PT_Transjakarta,1800860788904833276,in,"Jakarta Timur, DKI Jakarta",0,0,0,M__Alim,Transjakarta,Wed
382,382,Wed Jun 12 11:56:51 +0000 2024,0,dear @PT_Transjakarta tolong ya gua ngisi saldo di mesin itu pembayaran pake QRIS udah gua transfer tapi saldo flazz gua ga nambah TAPI MASALAHNYA ADALAH GUA MAU PULANG DAN GADA SALDO GA PEGANG CASH DAN ALFAMART JAUH. BENERIN DONG MESIN LU ITU YG ADA DI HALTE PETAMBURAN.,1800859810201768405,in,,0,3,0,willoughbbyy,Transjakarta,Wed
383,383,Wed Jun 12 11:47:43 +0000 2024,0,Sore admin @PT_Transjakarta mau tanya kalau naik tj dari cibubur ke senen naik rute mana aja ya minn?? Soalnya baru pertama kali mau coba naik tj semoga ga nyasar,1800857510792061206,in,,0,3,0,mrskimingyu,Transjakarta,Wed
384,384,Wed Jun 12 11:41:16 +0000 2024,0,Serius jarak antar bus dilebarin dari 5-7 menit jadi 10-12 menit @PT_Transjakarta,1800855886761742372,in,,0,0,0,kingkushim007,Transjakarta,Wed
385,385,Wed Jun 12 11:11:38 +0000 2024,0,Bus koridor 4 n 4D sekarang diputer via sisi timur stasiun manggarai ya? @PT_Transjakarta,1800848429029175782,in,"Bogor, Jawa Barat",0,3,0,UltrasLineBogor,Transjakarta,Wed
386,386,Wed Jun 12 11:02:27 +0000 2024,0,Tolong Jcc senayan penumpang 1B arah palmerahnumpuk. Sudah lebih dari 15 menit berdesakan. @PT_Transjakarta https://t.co/ebUcwfMldZ,1800846119335055666,in,,0,2,0,RiaYunitasari91,Transjakarta,Wed
387,387,Wed Jun 12 10:54:01 +0000 2024,0,Armada dikit amat arah tanah abang jam2 sibuk begini @PT_Transjakarta Halte wisma mandiri,1800843996014735744,in,Indonesia,0,2,0,dihmasasih,Transjakarta,Wed
388,388,Wed Jun 12 10:49:53 +0000 2024,0,Halo @PT_Transjakarta kalo dari pluit village mall ke masjid agung al azhar kebayoran baru rute nya gmn ya? tq,1800842955932282952,in,,0,3,0,luvnoodlesomuch,Transjakarta,Wed
389,389,Wed Jun 12 10:45:04 +0000 2024,0,pembelian tiket reguler lewat aplikasi tije ada masa kadaluarsa tiketnya ga ya? soalnya ga sengaja kepencet beli @PT_Transjakarta,1800841744164262302,in,,0,1,0,whooshhd,Transjakarta,Wed
390,390,Wed Jun 12 10:44:41 +0000 2024,0,min @PT_Transjakarta rute dari kalideres ke ruangguru saharjo,1800841647414239431,in,hujan,0,3,0,heigabolegitu,Transjakarta,Wed
391,391,Wed Jun 12 10:27:44 +0000 2024,0,Emang bapak2 bisa duduk di bangku prioritas area wanita ya? @PT_Transjakarta,1800837383317074138,in,,0,1,0,asrii_a,Transjakarta,Wed
392,392,Wed Jun 12 10:18:44 +0000 2024,0,Waah akhirnya bis gandeng balik lagi ke Kor. 8 ya min @PT_Transjakarta Semoga diperbanyak armadanya terutama di jam2 sibuk karena koridor ini rameeee Thank you! https://t.co/k2Lsa4KMvy,1800835116857790598,in,,0,1,0,JeaKelana,Transjakarta,Wed
393,393,Wed Jun 12 10:17:55 +0000 2024,0,T11 tiap msuk pom mcetnya ngelebihin dr tol lamaaa bgt ga gerak. Kmren smpet naik T11 jg tp buswaynya brenti dipinggir tol jd org2nya trun disitu. Ga stuck ky giniiiii. Ini gada solusi apa? @PT_Transjakarta @TMCPoldaMetro https://t.co/HIojILHj0F,1800834911643070907,in,,0,1,0,asrii_a,Transjakarta,Wed
394,394,Wed Jun 12 09:42:47 +0000 2024,1,Gila ihh TJ lama banget @PT_Transjakarta gak niat banget buat ngasih transum. Ini gw nunggu TJ kagak ada kyak percuma punya armada cuma buat di tongkrongin di stasiun tebet,1800826069005787243,in,"Depok, Jawa Barat",0,3,0,aaaaaaaannggggg,Transjakarta,Wed
395,395,Wed Jun 12 09:41:10 +0000 2024,0,Apa benar 4D ganti jalur min @PT_Transjakarta,1800825662007316835,in,,0,4,0,kqkkeru,Transjakarta,Wed
396,396,Wed Jun 12 04:42:36 +0000 2024,0,Rute dari halte bkn ke perpustakaan ismail Marzuki apa aja ya min @PT_Transjakarta,1800750524557631553,in,,0,2,0,PDetikarah93137,Transjakarta,Wed
397,397,Wed Jun 12 04:32:44 +0000 2024,0,mohon info rute busway dari Taman Ismail Marzuki ke TMII. Makasi min @PT_Transjakarta,1800748042188128469,in,Istana,0,4,0,chaarcastics,Transjakarta,Wed
398,398,Wed Jun 12 04:27:03 +0000 2024,0,Min saya lupa Jacklinko nomor brp yaa menuju Jiexpo naek dari mangga 2 ASAP @PT_Transjakarta,1800746612660281818,in,"Cengkareng, Indonesia",0,1,0,unknwn106,Transjakarta,Wed
399,399,Wed Jun 12 03:46:34 +0000 2024,0,ini tj 8 lama bgt dari arah lb bulus telat deh saya masup kantor @PT_Transjakarta,1800736426604315130,in,,0,1,0,daldalipret,Transjakarta,Wed
